JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,description,match,clean_desc,exp_years
FE-E-018,Fintech Engineer,Experienced,5-7,"Python advanced; JavaScript advanced; SQL advanced; Blockchain and DLT; Smart contracts development; Machine learning for analytics; Cybersecurity compliance; Financial analysis; API design; Microservices architecture; Cloud computing (AWS, Azure); DevOps automation; Leadership; Project management; Innovation strategies",Lead fintech solution design and development; Implement blockchain-based applications and smart contracts; Use ML models for predictive analytics; Design API and microservices architecture; Ensure regulatory compliance and cybersecurity; Manage teams and mentor juniors; Drive innovation initiatives,Blockchain Technology; Smart Contracts; Machine Learning; Cybersecurity; API Architecture; Cloud Computing; Financial Analysis; Regulatory Compliance,"fintech engineer python advanced; javascript advanced; sql advanced; blockchain and dlt; smart contracts development; machine learning for analytics; cybersecurity compliance; financial analysis; api design; microservices architecture; cloud computing (aws, azure); devops automation; leadership; project management; innovation strategies",0.0,fintech engineer python advanced javascript advanced sql advanced blockchain and dlt smart contracts development machine learning for analytics cybersecurity compliance financial analysis api design microservices architecture cloud computing aws azure devops automation leadership project management innovation strategies,5
FE-E-019,Fintech Engineer,Experienced,6+,Python advanced; JavaScript advanced; SQL advanced; Blockchain & smart contracts; Machine learning predictive analytics; Cybersecurity and compliance; Financial modeling and analysis; API & microservices architecture; Cloud platforms AWS/Azure; DevOps practices; Leadership; Team management; Strategic planning; Innovation; Stakeholder collaboration,Architect and deliver fintech systems; Develop blockchain solutions and smart contracts; Apply ML for predictive and financial analytics; Lead API & microservices architecture; Ensure cybersecurity and regulatory compliance; Manage teams and stakeholders; Drive innovation and strategic initiatives,Blockchain Technology; Smart Contracts; Machine Learning; Cybersecurity; API Architecture; Cloud Computing; Financial Analysis; Regulatory Compliance,fintech engineer python advanced; javascript advanced; sql advanced; blockchain & smart contracts; machine learning predictive analytics; cybersecurity and compliance; financial modeling and analysis; api & microservices architecture; cloud platforms aws/azure; devops practices; leadership; team management; strategic planning; innovation; stakeholder collaboration,0.0,fintech engineer python advanced javascript advanced sql advanced blockchain smart contracts machine learning predictive analytics cybersecurity and compliance financial modeling and analysis api microservices architecture cloud platforms aws azure devops practices leadership team management strategic planning innovation stakeholder collaboration,6
FE-E-020,Fintech Engineer,Experienced,5+,Python advanced; JavaScript advanced; SQL advanced; Blockchain and smart contracts; Machine learning predictive analytics; Cybersecurity expertise; Financial analysis and modeling; API & microservices design; Cloud computing AWS/Azure; DevOps; Leadership; Project management; Innovation; Cross-functional collaboration; Stakeholder management,Lead fintech architecture and project delivery; Develop blockchain applications and smart contracts; Apply ML for financial analytics and predictive modeling; Design APIs and microservices architecture; Ensure cybersecurity and regulatory compliance; Manage cross-functional teams; Drive innovation and mentorship programs,Blockchain Technology; Smart Contracts; Machine Learning; Cybersecurity; API Architecture; Cloud Computing; Financial Analysis; Regulatory Compliance,fintech engineer python advanced; javascript advanced; sql advanced; blockchain and smart contracts; machine learning predictive analytics; cybersecurity expertise; financial analysis and modeling; api & microservices design; cloud computing aws/azure; devops; leadership; project management; innovation; cross-functional collaboration; stakeholder management,0.0,fintech engineer python advanced javascript advanced sql advanced blockchain and smart contracts machine learning predictive analytics cybersecurity expertise financial analysis and modeling api microservices design cloud computing aws azure devops leadership project management innovation cross functional collaboration stakeholder management,5
FE001,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Angular basics; Vue.js basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Build responsive and interactive web pages; Implement UI designs; Assist in basic testing and debugging; Integrate frontend with backend APIs; Participate in code reviews; Collaborate with team members,Frontend; UI Development; Web Development; Responsive Design; Entry-Level; Fresher,frontend developer - entry level html; css; javascript; react basics; angular basics; vue.js basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics angular basics vue js basics bootstrap tailwind css git browser developer tools,0
FE002,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML5; CSS3; JavaScript (ES6+); React; Vue.js; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Develop web interfaces for internal tools; Implement responsive pages; Assist in unit testing and code reviews; Collaborate with backend developers,Frontend; Web Application Development; UI; Entry-Level; Fresher,frontend developer - entry level html5; css3; javascript (es6+); react; vue.js; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html5 css3 javascript es6 react vue js bootstrap tailwind css git browser developer tools,0
FE003,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Angular basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Work on small projects and personal applications; Implement interactive UI components; Optimize responsiveness; Learn modern frontend workflows,Frontend; UI Development; Entry-Level; Fresher; Web Development,frontend developer - entry level html; css; javascript; react basics; angular basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics angular basics bootstrap tailwind css git browser developer tools,0
FE004,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML5; CSS3; JavaScript (ES6+); React basics; Vue.js basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Assist in designing and coding responsive web pages; Implement dynamic UI components; Debug browser issues; Collaborate with senior developers,Frontend; Web Development; UI; Entry-Level; Fresher,frontend developer - entry level html5; css3; javascript (es6+); react basics; vue.js basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html5 css3 javascript es6 react basics vue js basics bootstrap tailwind css git browser developer tools,0
FE005,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Angular basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Create and maintain frontend components; Participate in code reviews; Learn testing techniques; Implement responsive designs,Frontend; UI Development; Entry-Level; Fresher; Web Applications,frontend developer - entry level html; css; javascript; react basics; angular basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics angular basics bootstrap tailwind css git browser developer tools,0
FE006,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Angular basics; Vue.js basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Develop interactive UI pages for internal dashboards; Ensure responsive design and cross-browser compatibility; Collaborate with team members,Frontend; Web Development; UI; Entry-Level; Fresher,frontend developer - entry level html; css; javascript; react basics; angular basics; vue.js basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics angular basics vue js basics bootstrap tailwind css git browser developer tools,0
FE007,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Vue.js basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Assist in implementing UI features for web apps; Learn modern frontend frameworks; Help in testing and code maintenance,Frontend; UI Development; Entry-Level; Fresher; Web Apps,frontend developer - entry level html; css; javascript; react basics; vue.js basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics vue js basics bootstrap tailwind css git browser developer tools,0
FE008,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Angular basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Build responsive web pages; Assist in integrating APIs; Maintain frontend components; Learn performance optimization techniques,Frontend; Web Application Development; Entry-Level; Fresher; UI,frontend developer - entry level html; css; javascript; react basics; angular basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics angular basics bootstrap tailwind css git browser developer tools,0
FE009,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Vue.js basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Assist in creating web interfaces and components; Work on responsive design and debugging; Collaborate with backend developers,Frontend; UI Development; Entry-Level; Fresher; Web Development,frontend developer - entry level html; css; javascript; react basics; vue.js basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics vue js basics bootstrap tailwind css git browser developer tools,0
FE010,Frontend Developer - Entry Level,Entry-Level,0–1 year,HTML; CSS; JavaScript; React basics; Angular basics; Vue.js basics; Bootstrap; Tailwind CSS; Git; Browser Developer Tools,Work on academic and personal projects; Develop interactive UI components; Learn frontend frameworks and responsive design,Frontend; Web Development; UI; Entry-Level; Fresher,frontend developer - entry level html; css; javascript; react basics; angular basics; vue.js basics; bootstrap; tailwind css; git; browser developer tools,0.0,frontend developer entry level html css javascript react basics angular basics vue js basics bootstrap tailwind css git browser developer tools,0
FE011,Frontend Developer - Experienced,Mid-Senior Level,3–6 years,HTML5; CSS3; JavaScript (ES6+); React/Redux; Angular; Vue.js; Performance optimization; Unit & E2E testing; Git; CI/CD,Design and develop advanced frontend applications; Optimize performance and page speed; Implement testing automation; Ensure cross-browser compatibility; Mentor junior developers,Frontend; Web Application Development; Mid-Senior; React; UI; SPA; PWA,frontend developer - experienced html5; css3; javascript (es6+); react/redux; angular; vue.js; performance optimization; unit & e2e testing; git; ci/cd,0.0,frontend developer experienced html5 css3 javascript es6 react redux angular vue js performance optimization unit e2e testing git ci cd,3
FE012,Frontend Developer - Experienced,Senior-Level,4–7 years,React/Redux; Angular; Vue.js; HTML; CSS; JavaScript; Performance optimization; Unit & E2E testing; Git; CI/CD,Lead frontend development for scalable applications; Implement advanced React/Redux patterns; Optimize page speed; Ensure high-quality testing and code standards; Mentor junior developers,Frontend; SPA Development; Senior; React; UI; Web Applications,frontend developer - experienced react/redux; angular; vue.js; html; css; javascript; performance optimization; unit & e2e testing; git; ci/cd,0.0,frontend developer experienced react redux angular vue js html css javascript performance optimization unit e2e testing git ci cd,4
FE013,Frontend Developer - Experienced,Senior-Level,5+ years,Advanced React; Angular; Vue.js; HTML; CSS; JavaScript (ES6+); Performance optimization; Lazy loading; Testing automation; Git; CI/CD,Architect and implement frontend solutions; Lead performance optimization and cross-browser testing; Mentor junior developers,Frontend; Enterprise Web Applications; Senior; React; UI; SPA/PWA,frontend developer - experienced advanced react; angular; vue.js; html; css; javascript (es6+); performance optimization; lazy loading; testing automation; git; ci/cd,0.0,frontend developer experienced advanced react angular vue js html css javascript es6 performance optimization lazy loading testing automation git ci cd,5
FE014,Frontend Developer - Experienced,Senior-Level,5+ years,React/Redux; Angular; Vue.js; HTML; CSS; JavaScript; Performance optimization; Unit & E2E testing; Git; CI/CD,Lead frontend initiatives for e-commerce platforms; Implement advanced React/Redux features; Optimize page speed; Conduct code reviews and mentor juniors,Frontend; E-commerce; Senior; React; UI; SPA,frontend developer - experienced react/redux; angular; vue.js; html; css; javascript; performance optimization; unit & e2e testing; git; ci/cd,0.0,frontend developer experienced react redux angular vue js html css javascript performance optimization unit e2e testing git ci cd,5
FE015,Frontend Developer - Experienced,Senior-Level,4–6 years,"Advanced React (Hooks, Redux); Angular; Vue.js; HTML; CSS; JavaScript; Performance tuning; Lazy loading; Unit/Integration/E2E testing; Git; CI/CD",Architect scalable web dashboards and SPAs; Optimize frontend performance; Implement automated testing; Manage cross-browser compatibility,Frontend; Dashboard Development; Senior; React; UI; SPA/PWA,"frontend developer - experienced advanced react (hooks, redux); angular; vue.js; html; css; javascript; performance tuning; lazy loading; unit/integration/e2e testing; git; ci/cd",0.0,frontend developer experienced advanced react hooks redux angular vue js html css javascript performance tuning lazy loading unit integration e2e testing git ci cd,4
FE016,Frontend Developer - Experienced,Senior-Level,5+ years,React/Redux; Angular; Vue.js; HTML; CSS; JavaScript; Performance optimization; Unit & E2E testing; Git; CI/CD,Lead frontend development for SaaS products; Implement reusable components; Optimize performance; Conduct automated tests; Mentor junior developers,Frontend; SaaS Development; Senior; React; UI; SPA/PWA,frontend developer - experienced react/redux; angular; vue.js; html; css; javascript; performance optimization; unit & e2e testing; git; ci/cd,0.0,frontend developer experienced react redux angular vue js html css javascript performance optimization unit e2e testing git ci cd,5
FE017,Frontend Developer - Experienced,Senior-Level,5+ years,React/Redux; Angular; Vue.js; HTML; CSS; JavaScript; Performance optimization; Lazy loading; Unit/Integration/E2E testing; Git; CI/CD,Build and optimize frontend for media streaming platforms; Implement advanced React patterns; Ensure cross-browser compatibility; Optimize load times; Mentor junior developers,Frontend; Media Streaming; Senior; React; UI; SPA/PWA,frontend developer - experienced react/redux; angular; vue.js; html; css; javascript; performance optimization; lazy loading; unit/integration/e2e testing; git; ci/cd,0.0,frontend developer experienced react redux angular vue js html css javascript performance optimization lazy loading unit integration e2e testing git ci cd,5
FE018,Frontend Developer - Experienced,Senior-Level,4–6 years,React/Redux; Angular; Vue.js; HTML; CSS; JavaScript; Performance optimization; Lazy loading; Unit & E2E testing; Git; CI/CD,Lead frontend for AI-powered dashboards; Build scalable components; Optimize performance; Implement testing pipelines; Mentor junior developers,Frontend; AI Dashboards; Senior; React; UI; SPA/PWA,frontend developer - experienced react/redux; angular; vue.js; html; css; javascript; performance optimization; lazy loading; unit & e2e testing; git; ci/cd,0.0,frontend developer experienced react redux angular vue js html css javascript performance optimization lazy loading unit e2e testing git ci cd,4
1,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML5; CSS3; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Python (Django/Flask); SQL; NoSQL; Git,"Develop end-to-end web applications; Write clean code in JavaScript and Python; Work with frontend frameworks like React or Angular; Assist in building backend services using Node.js or Django; Participate in testing, debugging, and Agile sprints; Learn modern deployment and cloud practices",Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Development; Agile; Cloud,full stack developer - entry level html5; css3; javascript (es6+); react; angular; vue.js; node.js; python (django/flask); sql; nosql; git,0.0,full stack developer entry level html5 css3 javascript es6 react angular vue js node js python django flask sql nosql git,0
2,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML; CSS; JavaScript; React; Angular; Vue.js; Node.js; Flask; MySQL; PostgreSQL; MongoDB; Git,"Develop frontend interfaces using HTML, CSS, JavaScript frameworks; Implement backend APIs using Node.js or Flask; Write SQL/NoSQL queries; Perform unit testing; Collaborate in Agile workflows",Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Web Development,full stack developer - entry level html; css; javascript; react; angular; vue.js; node.js; flask; mysql; postgresql; mongodb; git,0.0,full stack developer entry level html css javascript react angular vue js node js flask mysql postgresql mongodb git,0
3,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML; CSS; JavaScript; React; Vue.js; Node.js; Django; SQL; NoSQL; Git,Work on frontend and backend development; Use JavaScript frameworks like React or Vue.js; Build backend services using Django or Node.js; Manage databases; Participate in testing and Agile ceremonies; Learn best practices in deployment and security,Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Security; Agile,full stack developer - entry level html; css; javascript; react; vue.js; node.js; django; sql; nosql; git,0.0,full stack developer entry level html css javascript react vue js node js django sql nosql git,0
4,Full Stack Developer - Entry Level,Fresher,0–1 year,JavaScript; HTML5; CSS3; Angular; React; Vue.js; Node.js; Flask; MySQL; MongoDB; Git,"Develop web applications with frontend and backend focus; Build responsive interfaces with Angular, React, or Vue.js; Develop backend APIs using Node.js or Flask; Maintain databases; Write unit tests; Participate in Agile sprints",Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Web Development,full stack developer - entry level javascript; html5; css3; angular; react; vue.js; node.js; flask; mysql; mongodb; git,0.0,full stack developer entry level javascript html5 css3 angular react vue js node js flask mysql mongodb git,0
5,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML; CSS; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git,"Build end-to-end web solutions; Work with frontend frameworks React or Angular; Implement backend technologies Node.js or Django; Manage SQL/NoSQL databases; Participate in debugging, testing, and Agile ceremonies",Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Development; Agile,full stack developer - entry level html; css; javascript; react; angular; vue.js; node.js; django; flask; sql; nosql; git,0.0,full stack developer entry level html css javascript react angular vue js node js django flask sql nosql git,0
6,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML5; CSS3; JavaScript; React; Vue.js; Angular; Node.js; Flask; Django; MySQL; MongoDB; Git,Develop responsive and secure web applications; Implement frontend pages with React or Vue.js; Develop backend APIs using Node.js or Flask; Manage databases; Perform testing; Collaborate with senior developers in Agile sprints,Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Security; Agile,full stack developer - entry level html5; css3; javascript; react; vue.js; angular; node.js; flask; django; mysql; mongodb; git,0.0,full stack developer entry level html5 css3 javascript react vue js angular node js flask django mysql mongodb git,0
7,Full Stack Developer - Entry Level,Fresher,0–1 year,JavaScript; HTML; CSS; React; Angular; Vue.js; Node.js; Django; MySQL; MongoDB; Git,"Develop web applications across frontend and backend; Assist in coding using React, Angular, or Vue.js; Build backend APIs with Node.js or Django; Manage SQL/NoSQL databases; Test applications; Collaborate with Agile teams",Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Development; Agile,full stack developer - entry level javascript; html; css; react; angular; vue.js; node.js; django; mysql; mongodb; git,0.0,full stack developer entry level javascript html css react angular vue js node js django mysql mongodb git,0
8,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML; CSS; JavaScript; React; Vue.js; Angular; Node.js; Flask; SQL; NoSQL; Git,Assist in frontend development with React or Vue.js; Develop backend services using Node.js or Flask; Manage SQL/NoSQL databases; Perform testing; Collaborate with Agile teams,Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Cloud Development; Agile,full stack developer - entry level html; css; javascript; react; vue.js; angular; node.js; flask; sql; nosql; git,0.0,full stack developer entry level html css javascript react vue js angular node js flask sql nosql git,0
9,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML5; CSS3; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django/Flask; MySQL; MongoDB; Git,"Build scalable web applications; Develop frontend using React, Angular, or Vue.js; Develop backend APIs using Node.js or Django; Maintain SQL/NoSQL databases; Assist in testing and debugging; Learn deployment best practices",Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Development; Agile,full stack developer - entry level html5; css3; javascript (es6+); react; angular; vue.js; node.js; django/flask; mysql; mongodb; git,0.0,full stack developer entry level html5 css3 javascript es6 react angular vue js node js django flask mysql mongodb git,0
10,Full Stack Developer - Entry Level,Fresher,0–1 year,HTML; CSS; JavaScript; React; Angular; Vue.js; Node.js; Flask; Django; SQL; NoSQL; Git,Contribute to secure and responsive web applications; Assist in frontend coding with React or Angular; Develop backend APIs using Node.js or Flask; Manage databases; Perform testing; Collaborate with Agile teams,Full Stack Developer; Entry-Level; Fresher; Frontend; Backend; Web Security; Agile,full stack developer - entry level html; css; javascript; react; angular; vue.js; node.js; flask; django; sql; nosql; git,0.0,full stack developer entry level html css javascript react angular vue js node js flask django sql nosql git,0
11,Full Stack Developer - Experienced,Experienced,2–4 years,HTML5; CSS3; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Agile,"Develop scalable web applications; Build frontend interfaces using React, Angular, or Vue.js; Implement backend services with Node.js, Django, or Flask; Design RESTful APIs; Manage SQL/NoSQL databases; Perform testing; Mentor junior developers; Collaborate in Agile workflows",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Web Development; Agile; Cloud,full stack developer - experienced html5; css3; javascript (es6+); react; angular; vue.js; node.js; django; flask; mysql; postgresql; mongodb; git; restful api design; agile,0.0,full stack developer experienced html5 css3 javascript es6 react angular vue js node js django flask mysql postgresql mongodb git restful api design agile,2
12,Full Stack Developer - Experienced,Experienced,3–5 years,HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; Agile,Lead end-to-end web application development; Architect frontend using React or Vue.js; Develop backend services with Node.js or Django; Manage SQL/NoSQL databases; Optimize performance; Implement CI/CD pipelines; Mentor junior developers; Ensure security best practices,Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud Development; Agile; Security,full stack developer - experienced html; css; javascript (es6+); react; angular; vue.js; node.js; django; flask; mysql; postgresql; mongodb; git; restful api design; docker; kubernetes; ci/cd; cloud platforms; agile,0.0,full stack developer experienced html css javascript es6 react angular vue js node js django flask mysql postgresql mongodb git restful api design docker kubernetes ci cd cloud platforms agile,3
13,Full Stack Developer - Experienced,Experienced,3–5 years,HTML5; CSS3; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; Web Security,"Develop and maintain full-stack applications for fintech and e-commerce; Implement frontend interfaces using React, Angular, or Vue.js; Build backend services with Node.js or Django; Optimize databases; Implement CI/CD pipelines; Ensure secure authentication; Mentor junior developers",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Fintech; E-commerce; Cloud,full stack developer - experienced html5; css3; javascript; react; angular; vue.js; node.js; django; flask; sql; nosql; git; restful api design; docker; kubernetes; ci/cd; cloud platforms; web security,0.0,full stack developer experienced html5 css3 javascript react angular vue js node js django flask sql nosql git restful api design docker kubernetes ci cd cloud platforms web security,3
14,Full Stack Developer - Experienced,Experienced,3–5 years,HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Microservices,Work on cloud-native full-stack applications; Lead frontend development using React or Vue.js; Develop backend services with Node.js or Django; Design and optimize SQL/NoSQL databases; Implement CI/CD pipelines; Ensure secure authentication and authorization; Mentor junior developers,Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud Development; Security; Microservices,full stack developer - experienced html; css; javascript (es6+); react; angular; vue.js; node.js; django; flask; sql; nosql; git; restful api design; docker; kubernetes; ci/cd; cloud platforms; typescript; redux; microservices,0.0,full stack developer experienced html css javascript es6 react angular vue js node js django flask sql nosql git restful api design docker kubernetes ci cd cloud platforms typescript redux microservices,3
15,Full Stack Developer - Experienced,Experienced,2–4 years,HTML5; CSS3; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Agile; CI/CD; Docker; Kubernetes,"Lead frontend and backend development for web platforms; Build responsive interfaces using React, Angular, or Vue.js; Develop backend APIs using Node.js or Flask; Manage databases; Implement automated testing and CI/CD pipelines; Mentor junior team members",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Web Development; Agile; Cloud,full stack developer - experienced html5; css3; javascript; react; angular; vue.js; node.js; django; flask; mysql; postgresql; mongodb; git; restful api design; agile; ci/cd; docker; kubernetes,0.0,full stack developer experienced html5 css3 javascript react angular vue js node js django flask mysql postgresql mongodb git restful api design agile ci cd docker kubernetes,2
16,Full Stack Developer - Experienced,Experienced,3–5 years,HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful APIs; Docker; Kubernetes; CI/CD; Cloud Platforms; Microservices; Serverless,"Design and implement full-stack solutions for enterprise applications; Develop frontend components using React, Angular, or Vue.js; Build backend services with Node.js or Django; Manage SQL/NoSQL databases; Deploy applications on cloud platforms; Ensure web security; Mentor junior developers",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud; Enterprise Applications; Agile,full stack developer - experienced html; css; javascript (es6+); react; angular; vue.js; node.js; django; flask; mysql; postgresql; mongodb; git; restful apis; docker; kubernetes; ci/cd; cloud platforms; microservices; serverless,0.0,full stack developer experienced html css javascript es6 react angular vue js node js django flask mysql postgresql mongodb git restful apis docker kubernetes ci cd cloud platforms microservices serverless,3
17,Full Stack Developer - Experienced,Experienced,3–5 years,HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Microservices,"Develop scalable, secure web applications; Lead frontend development with React or Angular; Develop backend APIs with Node.js or Django; Manage databases; Implement CI/CD pipelines; Ensure secure authentication; Collaborate in Agile sprints",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud Development; Security; Microservices,full stack developer - experienced html; css; javascript (es6+); react; angular; vue.js; node.js; django; flask; sql; nosql; git; restful api design; docker; kubernetes; ci/cd; cloud platforms; typescript; redux; microservices,0.0,full stack developer experienced html css javascript es6 react angular vue js node js django flask sql nosql git restful api design docker kubernetes ci cd cloud platforms typescript redux microservices,3
18,Full Stack Developer - Experienced,Experienced,2–4 years,HTML5; CSS3; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Agile; Docker; Kubernetes; CI/CD; Cloud Platforms,"Lead frontend and backend development; Build responsive web interfaces using React, Angular, or Vue.js; Develop backend APIs with Node.js or Flask; Manage SQL/NoSQL databases; Implement CI/CD pipelines; Mentor junior developers; Ensure security best practices",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Web Development; Cloud; Agile,full stack developer - experienced html5; css3; javascript; react; angular; vue.js; node.js; django; flask; mysql; postgresql; mongodb; git; restful api design; agile; docker; kubernetes; ci/cd; cloud platforms,0.0,full stack developer experienced html5 css3 javascript react angular vue js node js django flask mysql postgresql mongodb git restful api design agile docker kubernetes ci cd cloud platforms,2
19,Full Stack Developer - Experienced,Experienced,3–5 years,HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful APIs; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Serverless; Microservices,"Design and implement full-stack solutions; Develop frontend using React, Angular, or Vue.js; Build backend services with Node.js or Django; Manage SQL/NoSQL databases; Deploy on cloud platforms; Ensure web security; Mentor junior developers",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud; Enterprise Applications; Agile,full stack developer - experienced html; css; javascript (es6+); react; angular; vue.js; node.js; django; flask; sql; nosql; git; restful apis; docker; kubernetes; ci/cd; cloud platforms; typescript; redux; serverless; microservices,0.0,full stack developer experienced html css javascript es6 react angular vue js node js django flask sql nosql git restful apis docker kubernetes ci cd cloud platforms typescript redux serverless microservices,3
20,Full Stack Developer - Experienced,Experienced,3–5 years,HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Web Security; Microservices,"Develop secure, scalable web applications; Lead frontend and backend development; Manage SQL/NoSQL databases; Implement CI/CD pipelines; Ensure secure authentication; Collaborate in Agile sprints; Mentor junior developers",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud; Web Security; Microservices,full stack developer - experienced html; css; javascript (es6+); react; angular; vue.js; node.js; django; flask; sql; nosql; git; restful api design; docker; kubernetes; ci/cd; cloud platforms; typescript; redux; web security; microservices,0.0,full stack developer experienced html css javascript es6 react angular vue js node js django flask sql nosql git restful api design docker kubernetes ci cd cloud platforms typescript redux web security microservices,3
